Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,HL_Spread,OC_Spread,Log_Return,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7,Close_lag_8,Close_lag_9,Close_lag_10,SMA_7,SMA_14,SMA_30,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Mid,BB_Width,BB_PctB,Volume_MA7,Volume_Ratio,Volatility_7,Volatility_14,Volatility_30,DayOfWeek,Month,Quarter,Year,IsMonday,IsFriday,Target_Close,Target_Dir
2019-01-29,95.37,97.75,97.46,97.49,5125903,DEMO,0.02222921254063115,0.29000000000000625,2.1199999999999903,0.021985745050359055,95.37,97.4,98.72,98.23,99.71,100.53,103.17,106.18,105.77,106.48,98.20714285714284,102.1107142857143,102.34142857142858,99.93684375266893,101.18220268878797,36.516470502234775,-1.2453589361190325,-0.22915218426858666,-1.0162067518504458,109.85259661333403,94.98640338666597,102.4195,0.14515002735483049,0.16840872274166943,4762506.142857143,1.0763037036052716,0.01649473974314164,0.014631074072586243,0.015268982498937855,1,1,1,2019,0,0,97.19,0
2019-01-30,97.49,97.47,97.06,97.19,9821437,DEMO,-0.0030772386911477323,0.4099999999999966,-0.29999999999999716,-0.0030819831258008475,97.49,95.37,97.4,98.72,98.23,99.71,100.53,103.17,106.18,105.77,97.73,101.40857142857143,102.10727272727273,99.51425240610449,100.88648397109998,35.739390957669826,-1.372231564995488,-0.45776806041396695,-0.914463504581521,110.00715469106709,94.4908453089329,102.249,0.15175023112337707,0.17395597268606663,5888951.428571428,1.6677734770148265,0.01456167718478826,0.01377527985829976,0.014886107599078555,2,1,1,2019,0,0,97.32,1
2019-01-31,97.19,97.33,96.66,97.32,5411054,DEMO,0.0013375861714166604,0.6700000000000017,0.12999999999999545,0.0013366923999424795,97.19,97.49,95.37,97.4,98.72,98.23,99.71,100.53,103.17,106.18,97.38857142857141,100.76785714285714,101.8991304347826,99.17667511285765,100.62229997324073,36.37127398699824,-1.4456248603830772,-0.655339420407789,-0.7902854399752882,110.09863506901917,93.97136493098083,102.035,0.15805625655939964,0.20763805903647387,5803363.714285715,0.932399598991186,0.014630723841718565,0.013944484475018344,0.014541033084815252,3,1,1,2019,0,0,95.27,0
2019-02-01,97.32,96.29,94.65,95.27,5314896,DEMO,-0.021064529387587294,1.6400000000000006,-2.049999999999997,-0.021289552196633806,97.32,97.19,97.49,95.37,97.4,98.72,98.23,99.71,100.53,103.17,96.96571428571428,99.91642857142858,101.62291666666665,98.57564817241801,100.22583330855623,31.166775167302973,-1.6501851361382194,-0.8543085635538752,-0.7958765725843442,110.14929856132457,93.05170143867542,101.6005,0.1682826080841054,0.12974329348221678,5645124.714285715,0.9415019630212902,0.015600777005944028,0.01378995914697253,0.014781650933937199,4,2,1,2019,0,1,94.52,0
2019-02-04,95.27,95.34,93.09,94.52,1234000,DEMO,-0.007872362758475915,2.25,-0.75,-0.007903513399980924,95.27,97.32,97.19,97.49,95.37,97.4,98.72,98.23,99.71,100.53,96.36571428571429,99.06214285714286,101.33879999999999,97.95170229973832,99.80317898940392,29.5034205195697,-1.8514766896656027,-1.0537421887762208,-0.7977345008893819,110.19569796235942,92.09530203764058,101.1455,0.17895404071084567,0.1339582831471727,5443149.857142857,0.22670696791135825,0.015079070318530972,0.013782343666061991,0.014500828381814178,0,2,1,2019,1,0,94.71,1
2019-02-05,94.52,94.91,94.62,94.71,9710745,DEMO,0.0020101565806178723,0.28999999999999204,0.18999999999999773,0.0020081389193029016,94.52,95.27,97.32,97.19,97.49,95.37,97.4,98.72,98.23,99.71,95.98142857142857,98.27214285714287,101.08384615384615,97.45297886900934,99.42590647167029,30.515140191527223,-1.9729276026609455,-1.237579271553166,-0.7353483311077795,110.14422903391066,91.28877096608936,100.71650000000001,0.18721319811372814,0.18144502358971057,6204117.285714285,1.5652097716398978,0.014962192481379451,0.014057939312977066,0.01422500751833665,1,2,1,2019,0,0,93.1,0
2019-02-06,94.71,93.12,92.26,93.1,8942992,DEMO,-0.016999260901699897,0.8599999999999994,-1.6099999999999994,-0.017145406954988562,94.71,94.52,95.27,97.32,97.19,97.49,95.37,97.4,98.72,98.23,95.65714285714286,97.33785714285715,100.78814814814814,96.78328981223868,98.95732080710212,26.981551282862597,-2.1740309948634433,-1.4248696162152215,-0.7491613786482219,109.77984289370838,90.38615710629162,100.083,0.19377602377443479,0.13993435407049867,6508718.142857143,1.3740020390672931,0.014292386486271734,0.013833403799216697,0.014229260999933109,2,2,1,2019,0,0,93.65,1
2019-02-07,93.1,93.71,93.07,93.65,8144013,DEMO,0.005907626208378147,0.6400000000000006,0.5500000000000114,0.0058902446070761925,93.1,94.71,94.52,95.27,97.32,97.19,97.49,95.37,97.4,98.72,95.10857142857142,96.65785714285714,100.53321428571428,96.30124522574043,98.56418593250197,29.965123257318723,-2.2629407067615404,-1.5924838343244854,-0.670456872437055,108.93965003335352,89.88934996664649,99.4145,0.1916249648361861,0.19740634111720679,6939876.714285715,1.173509751727372,0.010157495895709932,0.013212457687693841,0.01405660303181831,3,2,1,2019,0,0,92.84,0
2019-02-08,93.65,93.12,92.74,92.84,5573957,DEMO,-0.008649225840897001,0.38000000000000966,-0.8100000000000023,-0.008686847483861275,93.65,93.1,94.71,94.52,95.27,97.32,97.19,97.49,95.37,97.4,94.48714285714286,96.10857142857142,100.26793103448276,95.7687459602419,98.14017215972405,28.141409100405752,-2.371426199482144,-1.7482723073560171,-0.623153892126127,108.12133585349362,89.36266414650636,98.74199999999999,0.18997662298704968,0.18537217921450158,6333093.857142857,0.8801317532525346,0.010137867371711896,0.012088279534796227,0.013840840266593685,4,2,1,2019,0,1,92.46,0
2019-02-11,92.84,92.93,92.23,92.46,9955118,DEMO,-0.004093063334769553,0.7000000000000028,-0.38000000000000966,-0.004101462846156965,92.84,93.65,93.1,94.71,94.52,95.27,97.32,97.19,97.49,95.37,93.79285714285716,95.59071428571428,100.00766666666667,95.25970812020469,97.71941866641116,27.30191608050515,-2.459710546206466,-1.890559955126107,-0.5691505910803591,106.89207053027056,89.11892946972947,98.00550000000001,0.18134840453383833,0.1879842465037416,6982245.857142857,1.4257759184769878,0.009635648558868963,0.012070945009725675,0.013593446017858807,0,2,1,2019,1,0,91.65,0
2019-02-12,92.46,91.77,91.28,91.65,1708092,DEMO,-0.008760545100583883,0.4899999999999949,-0.8099999999999881,-0.008799144274365208,92.46,92.84,93.65,93.1,94.71,94.52,95.27,97.32,97.19,97.49,93.27571428571427,95.12071428571427,99.70333333333333,94.70436840940397,97.26983209852885,25.552131861494544,-2.5654636891248828,-2.025540701925862,-0.5399229871990205,105.63301151177423,88.89498848822576,97.264,0.1720885736094389,0.16459599248359613,6466988.142857143,0.26412480775716374,0.007604006337665561,0.011808028560018542,0.013400137408893946,1,2,1,2019,0,0,94.23,1
2019-02-13,91.65,95.01,93.77,94.23,8724826,DEMO,0.02815057283142397,1.240000000000009,2.5799999999999983,0.027761627932950922,91.65,92.46,92.84,93.65,93.1,94.71,94.52,95.27,97.32,97.19,93.23428571428572,94.79999999999998,99.491,94.63138865411105,97.04465935048968,38.96925510686653,-2.413270696378632,-2.1030867008164162,-0.31018399556221565,104.1263862225603,89.2476137774397,96.687,0.15388596652208264,0.33486540915505764,7537106.142857143,1.157583007938458,0.014650561246044138,0.014591062238854055,0.014563489841768612,2,2,1,2019,0,0,94.23,0
2019-02-14,94.23,94.42,94.01,94.23,2097996,DEMO,0.0,0.4099999999999966,0.0,0.0,94.23,91.65,92.46,92.84,93.65,93.1,94.71,94.52,95.27,97.32,93.1657142857143,94.57357142857143,99.24533333333333,94.56963655347859,96.83616606526823,38.96925510686653,-2.266529511789642,-2.1357752630110616,-0.13075424877858044,102.1011710173671,90.07782898263291,96.0895,0.12512649180955449,0.34534250172472053,6449570.571428572,0.3252923550126061,0.014616303235647535,0.014310478169128872,0.014392756470493021,3,2,1,2019,0,0,92.77,0
2019-02-15,94.23,93.07,92.53,92.77,9988400,DEMO,-0.015494004032686082,0.539999999999992,-1.460000000000008,-0.015615290553484837,94.23,94.23,91.65,92.46,92.84,93.65,93.1,94.71,94.52,95.27,93.11857142857143,94.38785714285713,98.87233333333333,94.29276939140496,96.53496857895206,34.84750762344299,-2.242199187547101,-2.1570600479182693,-0.08513913962883146,100.74318839213825,90.39581160786173,95.56949999999999,0.10827070126218638,0.22944833667852818,6598914.571428572,1.513642871396902,0.01434395765608972,0.013840131176126987,0.013735818849482408,4,2,1,2019,0,1,93.94,1
2019-02-18,92.77,94.17,93.44,93.94,5817911,DEMO,0.01261183572275515,0.730000000000004,1.1700000000000017,0.012532968933668853,92.77,94.23,94.23,91.65,92.46,92.84,93.65,93.1,94.71,94.52,93.16,94.13428571428571,98.54966666666668,94.23849717734267,96.34274868421487,40.29719629735465,-2.1042515068722025,-2.1464983397090562,0.04224683283685371,99.89710097310365,90.58289902689634,95.24,0.09779716449188687,0.3604281926129645,6266614.285714285,0.9283978133555828,0.01504360934061557,0.012746694283442104,0.014055212337503403,0,2,1,2019,1,0,92.25,0
2019-02-19,93.94,92.97,90.98,92.25,5858939,DEMO,-0.01799020651479666,1.9899999999999949,-1.6899999999999977,-0.01815399767821245,93.94,92.77,94.23,94.23,91.65,92.46,92.84,93.65,93.1,94.71,93.07571428571428,93.78142857142858,98.18166666666667,93.93257453467456,96.03958211501376,35.657617953964575,-2.1070075803392,-2.138600187835085,0.031592607495884995,99.20040561343211,90.53359438656787,94.86699999999999,0.09135749235102028,0.19804349817979672,6307326.0,0.9289101276832686,0.016351780827088304,0.013398709104359599,0.014313366512285599,1,2,1,2019,0,0,92.56,1
2019-02-20,92.25,93.13,92.38,92.56,7254597,DEMO,0.0033604336043360217,0.75,0.3100000000000023,0.003354799964784545,92.25,93.94,92.77,94.23,94.23,91.65,92.46,92.84,93.65,93.1,93.09,93.44142857142856,97.74133333333334,93.72140922164769,95.7818352916794,37.088466368580065,-2.06042607003171,-2.1229653642744104,0.06253929424270055,98.72831172196337,90.43868827803661,94.58349999999999,0.0876434414451438,0.2558996480735847,5921537.285714285,1.2251205472439939,0.01634401327664035,0.013467202120593748,0.013404405705265184,2,2,1,2019,0,0,89.87,0
2019-02-21,92.56,90.53,89.64,89.87,1668629,DEMO,-0.029062229904926462,0.8900000000000006,-2.6899999999999977,-0.029492901215139002,92.56,92.25,93.94,92.77,94.23,94.23,91.65,92.46,92.84,93.65,92.83571428571429,93.05571428571429,97.16966666666667,93.12888472600957,95.34392156636981,30.707137892120514,-2.2150368403602414,-2.1413796594915766,-0.0736571808686648,98.31593220871514,89.96606779128484,94.14099999999999,0.08869530191340964,-0.011505311521501742,5915899.714285715,0.28205836484526514,0.019675029479261422,0.014406815151101428,0.013776829618696832,3,2,1,2019,0,0,88.11,0
2019-02-22,89.87,88.21,88.1,88.11,2171248,DEMO,-0.019583843329253448,0.10999999999999943,-1.7600000000000051,-0.019778147791643746,89.87,92.56,92.25,93.94,92.77,94.23,94.23,91.65,92.46,92.84,91.96142857142857,92.59785714285714,96.56366666666668,92.35674861431579,94.8080755244165,27.386961566644914,-2.451326910100704,-2.2033691096134023,-0.24795780048730176,98.36084020518295,88.99215979481706,93.6765,0.10001099966764233,-0.09416051740232254,4979674.285714285,0.4360220920932293,0.014927233221760927,0.014973883321764015,0.014007358045098376,4,2,1,2019,0,1,88.39,1
2019-02-25,88.11,88.86,87.61,88.39,2383640,DEMO,0.003177845874475116,1.25,0.28000000000000114,0.0031728071942182193,88.11,89.87,92.56,92.25,93.94,92.77,94.23,94.23,91.65,92.46,91.12714285714286,92.14642857142857,95.937,91.74647959672875,94.33266252260786,28.70763331739306,-2.5861829258791147,-2.2799318728665448,-0.30625105301256994,98.49567335133723,88.15932664866277,93.3275,0.11075349390773846,0.02231671962759778,5020480.571428572,0.4747832336141753,0.015306089997584663,0.015018516582159495,0.013849571035089325,0,2,1,2019,1,0,89.4,1
2019-02-26,88.39,90.15,89.09,89.4,1513953,DEMO,0.011426631971942491,1.0600000000000023,1.0100000000000051,0.011361841106611833,88.39,88.11,89.87,92.56,92.25,93.94,92.77,94.23,94.23,91.65,90.64571428571428,91.88214285714285,95.36766666666668,91.38548273569356,93.9672801135258,33.41223381546355,-2.5817973778322454,-2.340304973859685,-0.24149240397256033,97.98470389451893,87.86129610548107,92.923,0.10894404818008303,0.15199465699535675,3809845.285714286,0.39737912866877945,0.01671850020914398,0.015165499577639569,0.014222739417975744,1,2,1,2019,0,0,89.66,1
2019-02-27,89.4,89.86,89.47,89.66,7051865,DEMO,0.002908277404921611,0.39000000000000057,0.2599999999999909,0.00290405654782489,89.4,88.39,88.11,89.87,92.56,92.25,93.94,92.77,94.23,94.23,90.03428571428572,91.59714285714286,94.83066666666667,91.12002385327915,93.6482223273387,34.60852664143519,-2.5281984740595504,-2.377883673899658,-0.1503148001598924,97.38720144982257,87.70579855017745,92.54650000000001,0.1046112267848608,0.20185106126449723,3986124.4285714286,1.7691030790344118,0.015346143931533477,0.015054021911806638,0.014307773948108558,2,2,1,2019,0,0,89.53,0
2019-02-28,89.66,90.01,89.29,89.53,7434323,DEMO,-0.0014499219272807728,0.7199999999999989,-0.12999999999999545,-0.0014509740812287436,89.66,89.4,88.39,88.11,89.87,92.56,92.25,93.94,92.77,94.23,89.64571428571428,91.36071428571428,94.27566666666667,90.87540479892851,93.34316882160991,34.27693791401708,-2.4677640226813935,-2.395859743656005,-0.07190427902538854,96.6193010349274,87.69469896507259,92.157,0.09684128248374854,0.20564513919635952,4211179.285714285,1.7653779370590288,0.014541111580293321,0.014968918522823713,0.014221563871568052,3,2,1,2019,0,0,89.15,0
2019-03-01,89.53,89.17,89.08,89.15,5563653,DEMO,-0.004244387356193369,0.09000000000000341,-0.37999999999999545,-0.004253420336915126,89.53,89.66,89.4,88.39,88.11,89.87,92.56,92.25,93.94,92.77,89.15857142857143,91.12428571428572,93.80833333333334,90.60995790678567,93.03256372371287,33.273388849902844,-2.4226058169272022,-2.4012089583102445,-0.021396858616957726,96.2534199087127,87.4485800912873,91.851,0.09586003219807518,0.19323689516139492,3969615.8571428573,1.401559546369924,0.014163500492180079,0.014970223125544543,0.013555688203333804,4,3,1,2019,0,1,87.2,0
2019-03-04,89.15,87.28,86.84,87.2,8801402,DEMO,-0.02187324733595064,0.4399999999999977,-1.9500000000000028,-0.022116013394215466,89.15,89.53,89.66,89.4,88.39,88.11,89.87,92.56,92.25,93.94,88.77714285714285,90.80642857142858,93.364,90.0853489980494,92.6005219664008,28.63957246363529,-2.5151729683514077,-2.424001760318477,-0.09117120803293055,96.1617127456432,86.8082872543568,91.485,0.10223999006707549,0.04187906836999145,4988583.428571428,1.7643088716510535,0.012286272250773165,0.01578056183896962,0.013374660154429138,0,3,1,2019,1,0,86.28,0
2019-03-05,87.2,86.67,85.8,86.28,1685503,DEMO,-0.010550458715596345,0.8700000000000045,-0.9200000000000017,-0.01060650939397833,87.2,89.15,89.53,89.66,89.4,88.39,88.11,89.87,92.56,92.25,88.51571428571428,90.23857142857143,92.91633333333333,89.49991069065717,92.13233515407482,26.746990860460897,-2.6324244634176495,-2.4656863009383114,-0.16673816247933804,96.02712463061849,86.09987536938152,91.0635,0.10901458060844318,0.018144465387991606,4919191.285714285,0.34263823098216,0.010788412807241741,0.012959970790375403,0.01340344841978373,1,3,1,2019,0,0,85.71,0
2019-03-06,86.28,85.99,85.71,85.71,9811249,DEMO,-0.006606397774687189,0.28000000000000114,-0.5700000000000074,-0.00662831661016436,86.28,87.2,89.15,89.53,89.66,89.4,88.39,88.11,89.87,92.56,88.13285714285713,89.63000000000001,92.499,88.91684750747915,91.65660662414336,25.617465576797485,-2.7397591166642172,-2.5205008640834925,-0.21925825258072473,96.09985413670834,85.28814586329166,90.694,0.11921084386416614,0.03901826853260259,5980278.285714285,1.640600743185673,0.010492910365998781,0.012836646199408972,0.013272739863397052,2,3,1,2019,0,0,87.1,1
2019-03-07,85.71,87.79,87.1,87.1,1337283,DEMO,0.0162174775405437,0.6900000000000119,1.3900000000000006,0.016087378947665723,85.71,86.28,87.2,89.15,89.53,89.66,89.4,88.39,88.11,89.87,87.80428571428571,89.22500000000001,92.11166666666668,88.63733250632852,91.31908020754015,33.043214347683346,-2.681747701211634,-2.552750231509121,-0.12899746970251336,95.81181193828796,84.92118806171204,90.3665,0.12051616336336934,0.20006309675006267,5955039.714285715,0.22456323788940546,0.011771181827690042,0.013912446685619468,0.01369954043717074,3,3,1,2019,0,0,87.57,1
2019-03-08,87.1,88.22,87.43,87.57,5777421,DEMO,0.0053960964408725776,0.789999999999992,0.46999999999999886,0.005381589675675982,87.1,85.71,86.28,87.2,89.15,89.53,89.66,89.4,88.39,88.11,87.50571428571428,88.77,91.784,88.4731275053549,91.04137056253718,35.391895281835716,-2.5682430571822863,-2.555848796643754,-0.012394260538532098,95.55437008370113,84.65162991629886,90.103,0.1210030761173576,0.2676730839121223,5772976.285714285,1.0007699172949511,0.012036995727463768,0.013356105342553538,0.013688886943318756,4,3,1,2019,0,1,85.28,0
2019-03-11,87.57,85.87,85.22,85.28,9779788,DEMO,-0.026150508164896613,0.6500000000000057,-2.289999999999992,-0.026498513116598624,87.57,87.1,85.71,86.28,87.2,89.15,89.53,89.66,89.4,88.39,86.89857142857144,88.27214285714285,91.44766666666668,87.98187711991568,90.61460237271962,29.890370947406083,-2.6327252528039367,-2.571224087875791,-0.06150116492814561,95.48005549411587,84.00794450588413,89.744,0.12783150949625322,0.11088242568615032,6108042.714285715,1.6011328763511548,0.014724255412906301,0.014126262878249729,0.013953230302644015,0,3,1,2019,1,0,85.72,1
2019-03-12,85.28,85.99,85.37,85.72,6696390,DEMO,0.0051594746716696616,0.6199999999999903,0.4399999999999977,0.0051462101878417274,85.28,87.57,87.1,85.71,86.28,87.2,89.15,89.53,89.66,89.4,86.40857142857142,87.78357142857143,91.05533333333332,87.63389602454403,90.25203923399965,32.07516101666111,-2.6181432094556243,-2.5806079121917582,-0.03753529726386606,95.37846379848548,83.51653620151453,89.4475,0.13261329379771325,0.1857593363702663,6269862.285714285,1.068028242862295,0.01541241324964593,0.014220953311319725,0.013189674280094479,1,3,1,2019,0,0,85.26,0
2019-03-13,85.72,85.42,84.89,85.26,4699243,DEMO,-0.005366308912739037,0.5300000000000011,-0.45999999999999375,-0.005380759268311885,85.72,85.28,87.57,87.1,85.71,86.28,87.2,89.15,89.53,89.66,86.13142857142859,87.4542857142857,90.65766666666667,87.26868125153725,89.88225854999968,30.987947860815126,-2.613577298462431,-2.587201789445893,-0.026375509016538068,94.76144429131632,83.23655570868367,88.999,0.12949458513727857,0.17557170091566454,5683839.571428572,0.8267726315890538,0.013649346799011497,0.01248944122716913,0.013189604712803773,2,3,1,2019,0,0,84.42,0
2019-03-14,85.26,84.62,84.14,84.42,3497934,DEMO,-0.009852216748768461,0.480000000000004,-0.8400000000000034,-0.00990107098271157,85.26,85.72,85.28,87.57,87.1,85.71,86.28,87.2,89.15,89.53,85.86571428571428,87.1907142857143,90.22766666666666,86.8304225974546,89.47764680555525,29.051438364268236,-2.6472242081006527,-2.5992062731768453,-0.04801793492380746,94.06243563634197,82.95456436365802,88.5085,0.12550061601635945,0.1319276754625094,5942758.285714285,0.5886044546702556,0.013588484582927815,0.01178736629167957,0.01318373112113178,3,3,1,2019,0,0,85.22,1
2019-03-15,84.42,85.33,85.09,85.22,1578110,DEMO,0.009476427386875041,0.23999999999999488,0.7999999999999972,0.00943180771741318,84.42,85.26,85.72,85.28,87.57,87.1,85.71,86.28,87.2,89.15,85.7957142857143,86.96428571428571,89.89266666666667,86.58266527476928,89.16226556069931,33.32495608560902,-2.5796002859300273,-2.595285075727482,0.0156847897974548,93.48820233350422,82.77379766649578,88.131,0.12157361957776988,0.2283096830416076,4766595.571428572,0.33107696601308945,0.014227412188911614,0.012155197394591106,0.013050573252015274,4,3,1,2019,0,1,86.56,1
2019-03-18,85.22,86.8,85.98,86.56,5218346,DEMO,0.015724008448720905,0.8199999999999932,1.3400000000000034,0.015601667026405365,85.22,84.42,85.26,85.72,85.28,87.57,87.1,85.71,86.28,87.2,85.71857142857142,86.76142857142857,89.62733333333334,86.57917830942016,88.96950514879566,39.859407200072084,-2.390326839375504,-2.5542934284570866,0.16396658908158246,92.40331378859567,83.12068621140433,87.762,0.10577046531746467,0.3705108020326622,5321033.142857143,0.980701653212781,0.014130326781117048,0.01258170689539164,0.01348953889589069,0,3,1,2019,1,0,87.79,1
2019-03-19,86.56,88.09,87.43,87.79,5602606,DEMO,0.014209796672828068,0.6599999999999966,1.230000000000004,0.014109783839945956,86.56,85.22,84.42,85.26,85.72,85.28,87.57,87.1,85.71,86.28,85.75000000000001,86.62785714285714,89.39666666666668,86.76545856950936,88.88213439703303,45.1711823182336,-2.1166758275236646,-2.466769908270402,0.35009408074673765,91.6732619783053,83.4047380216947,87.539,0.09445531656302457,0.5303560830587342,5296059.571428572,1.0578819827150736,0.015131835473230883,0.013279886345868137,0.013820614028159265,1,3,1,2019,0,0,86.72,0
